dungeon_id,boss_monster_npc_id,normal_monster_npc_id_list,armor_drop_rate_when_offline_fight,bg_path,bg_path_shenhe,name,map_id,reward
2613,4613,1667|1668,90,ShenYuanZhiLv,YueDuShenShe,49-53,49,
2614,4614,1669|1670,90,ShenYuanZhiLv,YueDuShenShe,49-54,49,
2615,4615,1671|1672,90,ShenYuanZhiLv,YueDuShenShe,49-55,49,
2616,4616,1673|1674,90,ShenYuanZhiLv,YueDuShenShe,49-56,49,
2617,4617,1675|1676,90,ShenYuanZhiLv,YueDuShenShe,49-57,49,
2618,4618,1677|1678,90,ShenYuanZhiLv,YueDuShenShe,49-58,49,
2619,4619,1679|1680,90,ShenYuanZhiLv,YueDuShenShe,49-59,49,
2620,4620,1681|1682,90,ShenYuanZhiLv,YueDuShenShe,49-60,49,5:1000008:1
2621,4621,1683|1684,90,ShenYuanZhiLv,YueDuShenShe,49-61,49,
2622,4622,1685|1686,90,ShenYuanZhiLv,YueDuShenShe,49-62,49,
2623,4623,1687|1688,90,ShenYuanZhiLv,YueDuShenShe,49-63,49,
2624,4624,1689|1690,90,ShenYuanZhiLv,YueDuShenShe,49-64,49,
2625,4625,1691|1692,90,ShenYuanZhiLv,YueDuShenShe,49-65,49,
2626,4626,1693|1694,90,ShenYuanZhiLv,YueDuShenShe,49-66,49,
2627,4627,1695|1696,90,ShenYuanZhiLv,YueDuShenShe,49-67,49,
2628,4628,1697|1698,90,ShenYuanZhiLv,YueDuShenShe,49-68,49,
2629,4629,1699|1700,90,ShenYuanZhiLv,YueDuShenShe,49-69,49,
2630,4630,1701|1702,90,ShenYuanZhiLv,YueDuShenShe,49-70,49,5:3000006:100
2631,4631,1703|1704,90,ShenYuanZhiLv,YueDuShenShe,49-71,49,
2632,4632,1705|1706,90,ShenYuanZhiLv,YueDuShenShe,49-72,49,
2633,4633,1707|1708,90,ShenYuanZhiLv,YueDuShenShe,49-73,49,
2634,4634,1709|1710,90,ShenYuanZhiLv,YueDuShenShe,49-74,49,
2635,4635,1711|1712,90,ShenYuanZhiLv,YueDuShenShe,49-75,49,
2636,4636,1713|1714,90,ShenYuanZhiLv,YueDuShenShe,49-76,49,
2637,4637,1715|1716,90,ShenYuanZhiLv,YueDuShenShe,49-77,49,
2638,4638,1717|1718,90,ShenYuanZhiLv,YueDuShenShe,49-78,49,
2639,4639,1719|1720,90,ShenYuanZhiLv,YueDuShenShe,49-79,49,
2640,4640,1721|1722,90,ShenYuanZhiLv,YueDuShenShe,49-80,49,5:2000006:1
2641,4641,1723|1724,90,ShenYuanZhiLv,YueDuShenShe,49-81,49,
2642,4642,1725|1726,90,ShenYuanZhiLv,YueDuShenShe,49-82,49,
2643,4643,1727|1728,90,ShenYuanZhiLv,YueDuShenShe,49-83,49,
2644,4644,1729|1730,90,ShenYuanZhiLv,YueDuShenShe,49-84,49,
2645,4645,1731|1732,90,ShenYuanZhiLv,YueDuShenShe,49-85,49,
2646,4646,1733|1734,90,ShenYuanZhiLv,YueDuShenShe,49-86,49,
2647,4647,1735|1736,90,ShenYuanZhiLv,YueDuShenShe,49-87,49,
2648,4648,1737|1738,90,ShenYuanZhiLv,YueDuShenShe,49-88,49,
2649,4649,1739|1740,90,ShenYuanZhiLv,YueDuShenShe,49-89,49,
2650,4650,1741|1742,90,ShenYuanZhiLv,YueDuShenShe,49-90,49,1:2:100
2651,4651,1743|1744,90,ShenYuanZhiLv,YueDuShenShe,49-91,49,
2652,4652,1745|1746,90,ShenYuanZhiLv,YueDuShenShe,49-92,49,
2653,4653,1747|1748,90,ShenYuanZhiLv,YueDuShenShe,49-93,49,
2654,4654,1749|1750,90,ShenYuanZhiLv,YueDuShenShe,49-94,49,
2655,4655,1751|1752,90,ShenYuanZhiLv,YueDuShenShe,49-95,49,
2656,4656,1753|1754,90,ShenYuanZhiLv,YueDuShenShe,49-96,49,
2657,4657,1755|1756,90,ShenYuanZhiLv,YueDuShenShe,49-97,49,
2658,4658,1757|1758,90,ShenYuanZhiLv,YueDuShenShe,49-98,49,
2659,4659,1759|1760,90,ShenYuanZhiLv,YueDuShenShe,49-99,49,
2660,4660,1761|1762,90,ShenYuanZhiLv,YueDuShenShe,49-100,49,5:3000027:1
2661,4661,1663|1664,90,ASiJiaDe,YueDuShenShe,50-1,50,
2662,4662,1665|1666,90,ASiJiaDe,YueDuShenShe,50-2,50,
2663,4663,1667|1668,90,ASiJiaDe,YueDuShenShe,50-3,50,
2664,4664,1669|1670,90,ASiJiaDe,YueDuShenShe,50-4,50,
2665,4665,1671|1672,90,ASiJiaDe,YueDuShenShe,50-5,50,
2666,4666,1673|1674,90,ASiJiaDe,YueDuShenShe,50-6,50,
2667,4667,1675|1676,90,ASiJiaDe,YueDuShenShe,50-7,50,
2668,4668,1677|1678,90,ASiJiaDe,YueDuShenShe,50-8,50,
2669,4669,1679|1680,90,ASiJiaDe,YueDuShenShe,50-9,50,
2670,4670,1681|1682,90,ASiJiaDe,YueDuShenShe,50-10,50,5:3000065:1
2671,4671,1683|1684,90,ASiJiaDe,YueDuShenShe,50-11,50,
2672,4672,1685|1686,90,ASiJiaDe,YueDuShenShe,50-12,50,
2673,4673,1687|1688,90,ASiJiaDe,YueDuShenShe,50-13,50,
2674,4674,1689|1690,90,ASiJiaDe,YueDuShenShe,50-14,50,
2675,4675,1691|1692,90,ASiJiaDe,YueDuShenShe,50-15,50,
2676,4676,1693|1694,90,ASiJiaDe,YueDuShenShe,50-16,50,
2677,4677,1695|1696,90,ASiJiaDe,YueDuShenShe,50-17,50,
2678,4678,1697|1698,90,ASiJiaDe,YueDuShenShe,50-18,50,
2679,4679,1699|1700,90,ASiJiaDe,YueDuShenShe,50-19,50,
2680,4680,1701|1702,90,ASiJiaDe,YueDuShenShe,50-20,50,5:3000006:100
2681,4681,1703|1704,90,ASiJiaDe,YueDuShenShe,50-21,50,
2682,4682,1705|1706,90,ASiJiaDe,YueDuShenShe,50-22,50,
2683,4683,1707|1708,90,ASiJiaDe,YueDuShenShe,50-23,50,
2684,4684,1709|1710,90,ASiJiaDe,YueDuShenShe,50-24,50,
2685,4685,1711|1712,90,ASiJiaDe,YueDuShenShe,50-25,50,
2686,4686,1713|1714,90,ASiJiaDe,YueDuShenShe,50-26,50,
2687,4687,1715|1716,90,ASiJiaDe,YueDuShenShe,50-27,50,
2688,4688,1717|1718,90,ASiJiaDe,YueDuShenShe,50-28,50,
2689,4689,1719|1720,90,ASiJiaDe,YueDuShenShe,50-29,50,
2690,4690,1721|1722,90,ASiJiaDe,YueDuShenShe,50-30,50,5:2000006:1
2691,4691,1723|1724,90,ASiJiaDe,YueDuShenShe,50-31,50,
2692,4692,1725|1726,90,ASiJiaDe,YueDuShenShe,50-32,50,
2693,4693,1727|1728,90,ASiJiaDe,YueDuShenShe,50-33,50,
2694,4694,1729|1730,90,ASiJiaDe,YueDuShenShe,50-34,50,
2695,4695,1731|1732,90,ASiJiaDe,YueDuShenShe,50-35,50,
2696,4696,1733|1734,90,ASiJiaDe,YueDuShenShe,50-36,50,
2697,4697,1735|1736,90,ASiJiaDe,YueDuShenShe,50-37,50,
2698,4698,1737|1738,90,ASiJiaDe,YueDuShenShe,50-38,50,
2699,4699,1739|1740,90,ASiJiaDe,YueDuShenShe,50-39,50,
2700,4700,1741|1742,90,ASiJiaDe,YueDuShenShe,50-40,50,1:2:100
2701,4701,1743|1744,90,ASiJiaDe,YueDuShenShe,50-41,50,
2702,4702,1745|1746,90,ASiJiaDe,YueDuShenShe,50-42,50,
2703,4703,1747|1748,90,ASiJiaDe,YueDuShenShe,50-43,50,
2704,4704,1749|1750,90,ASiJiaDe,YueDuShenShe,50-44,50,
2705,4705,1751|1752,90,ASiJiaDe,YueDuShenShe,50-45,50,
2706,4706,1753|1754,90,ASiJiaDe,YueDuShenShe,50-46,50,
2707,4707,1755|1756,90,ASiJiaDe,YueDuShenShe,50-47,50,
2708,4708,1757|1758,90,ASiJiaDe,YueDuShenShe,50-48,50,
2709,4709,1759|1760,90,ASiJiaDe,YueDuShenShe,50-49,50,
2710,4710,1761|1762,90,ASiJiaDe,YueDuShenShe,50-50,50,5:3000027:1
2711,4711,1663|1664,90,ASiJiaDe,YueDuShenShe,50-51,50,
2712,4712,1665|1666,90,ASiJiaDe,YueDuShenShe,50-52,50,
2713,4713,1667|1668,90,ASiJiaDe,YueDuShenShe,50-53,50,
2714,4714,1669|1670,90,ASiJiaDe,YueDuShenShe,50-54,50,
2715,4715,1671|1672,90,ASiJiaDe,YueDuShenShe,50-55,50,
2716,4716,1673|1674,90,ASiJiaDe,YueDuShenShe,50-56,50,
2717,4717,1675|1676,90,ASiJiaDe,YueDuShenShe,50-57,50,
2718,4718,1677|1678,90,ASiJiaDe,YueDuShenShe,50-58,50,
2719,4719,1679|1680,90,ASiJiaDe,YueDuShenShe,50-59,50,
2720,4720,1681|1682,90,ASiJiaDe,YueDuShenShe,50-60,50,5:1000008:1
2721,4721,1683|1684,90,ASiJiaDe,YueDuShenShe,50-61,50,
2722,4722,1685|1686,90,ASiJiaDe,YueDuShenShe,50-62,50,
2723,4723,1687|1688,90,ASiJiaDe,YueDuShenShe,50-63,50,
2724,4724,1689|1690,90,ASiJiaDe,YueDuShenShe,50-64,50,
2725,4725,1691|1692,90,ASiJiaDe,YueDuShenShe,50-65,50,
2726,4726,1693|1694,90,ASiJiaDe,YueDuShenShe,50-66,50,
2727,4727,1695|1696,90,ASiJiaDe,YueDuShenShe,50-67,50,
2728,4728,1697|1698,90,ASiJiaDe,YueDuShenShe,50-68,50,
2729,4729,1699|1700,90,ASiJiaDe,YueDuShenShe,50-69,50,
2730,4730,1701|1702,90,ASiJiaDe,YueDuShenShe,50-70,50,5:3000006:100
2731,4731,1703|1704,90,ASiJiaDe,YueDuShenShe,50-71,50,
2732,4732,1705|1706,90,ASiJiaDe,YueDuShenShe,50-72,50,
2733,4733,1707|1708,90,ASiJiaDe,YueDuShenShe,50-73,50,
2734,4734,1709|1710,90,ASiJiaDe,YueDuShenShe,50-74,50,
2735,4735,1711|1712,90,ASiJiaDe,YueDuShenShe,50-75,50,
2736,4736,1713|1714,90,ASiJiaDe,YueDuShenShe,50-76,50,
2737,4737,1715|1716,90,ASiJiaDe,YueDuShenShe,50-77,50,
2738,4738,1717|1718,90,ASiJiaDe,YueDuShenShe,50-78,50,
2739,4739,1719|1720,90,ASiJiaDe,YueDuShenShe,50-79,50,
2740,4740,1721|1722,90,ASiJiaDe,YueDuShenShe,50-80,50,5:2000006:1
2741,4741,1723|1724,90,ASiJiaDe,YueDuShenShe,50-81,50,
2742,4742,1725|1726,90,ASiJiaDe,YueDuShenShe,50-82,50,
2743,4743,1727|1728,90,ASiJiaDe,YueDuShenShe,50-83,50,
2744,4744,1729|1730,90,ASiJiaDe,YueDuShenShe,50-84,50,
2745,4745,1731|1732,90,ASiJiaDe,YueDuShenShe,50-85,50,
2746,4746,1733|1734,90,ASiJiaDe,YueDuShenShe,50-86,50,
2747,4747,1735|1736,90,ASiJiaDe,YueDuShenShe,50-87,50,
2748,4748,1737|1738,90,ASiJiaDe,YueDuShenShe,50-88,50,
2749,4749,1739|1740,90,ASiJiaDe,YueDuShenShe,50-89,50,
2750,4750,1741|1742,90,ASiJiaDe,YueDuShenShe,50-90,50,1:2:100
2751,4751,1743|1744,90,ASiJiaDe,YueDuShenShe,50-91,50,
2752,4752,1745|1746,90,ASiJiaDe,YueDuShenShe,50-92,50,
2753,4753,1747|1748,90,ASiJiaDe,YueDuShenShe,50-93,50,
2754,4754,1749|1750,90,ASiJiaDe,YueDuShenShe,50-94,50,
2755,4755,1751|1752,90,ASiJiaDe,YueDuShenShe,50-95,50,
2756,4756,1753|1754,90,ASiJiaDe,YueDuShenShe,50-96,50,
2757,4757,1755|1756,90,ASiJiaDe,YueDuShenShe,50-97,50,
2758,4758,1757|1758,90,ASiJiaDe,YueDuShenShe,50-98,50,
2759,4759,1759|1760,90,ASiJiaDe,YueDuShenShe,50-99,50,
2760,4760,1761|1762,90,ASiJiaDe,YueDuShenShe,50-100,50,5:3000027:1
2761,4761,1663|1664,90,XieShenCangShenChu,YueDuShenShe,51-1,51,
2762,4762,1665|1666,90,XieShenCangShenChu,YueDuShenShe,51-2,51,
2763,4763,1667|1668,90,XieShenCangShenChu,YueDuShenShe,51-3,51,
2764,4764,1669|1670,90,XieShenCangShenChu,YueDuShenShe,51-4,51,
2765,4765,1671|1672,90,XieShenCangShenChu,YueDuShenShe,51-5,51,
2766,4766,1673|1674,90,XieShenCangShenChu,YueDuShenShe,51-6,51,
2767,4767,1675|1676,90,XieShenCangShenChu,YueDuShenShe,51-7,51,
2768,4768,1677|1678,90,XieShenCangShenChu,YueDuShenShe,51-8,51,
2769,4769,1679|1680,90,XieShenCangShenChu,YueDuShenShe,51-9,51,
2770,4770,1681|1682,90,XieShenCangShenChu,YueDuShenShe,51-10,51,5:3000065:1
2771,4771,1683|1684,90,XieShenCangShenChu,YueDuShenShe,51-11,51,
2772,4772,1685|1686,90,XieShenCangShenChu,YueDuShenShe,51-12,51,
2773,4773,1687|1688,90,XieShenCangShenChu,YueDuShenShe,51-13,51,
2774,4774,1689|1690,90,XieShenCangShenChu,YueDuShenShe,51-14,51,
2775,4775,1691|1692,90,XieShenCangShenChu,YueDuShenShe,51-15,51,
2776,4776,1693|1694,90,XieShenCangShenChu,YueDuShenShe,51-16,51,
2777,4777,1695|1696,90,XieShenCangShenChu,YueDuShenShe,51-17,51,
2778,4778,1697|1698,90,XieShenCangShenChu,YueDuShenShe,51-18,51,
2779,4779,1699|1700,90,XieShenCangShenChu,YueDuShenShe,51-19,51,
2780,4780,1701|1702,90,XieShenCangShenChu,YueDuShenShe,51-20,51,5:3000006:100
2781,4781,1703|1704,90,XieShenCangShenChu,YueDuShenShe,51-21,51,
2782,4782,1705|1706,90,XieShenCangShenChu,YueDuShenShe,51-22,51,
2783,4783,1707|1708,90,XieShenCangShenChu,YueDuShenShe,51-23,51,
2784,4784,1709|1710,90,XieShenCangShenChu,YueDuShenShe,51-24,51,
2785,4785,1711|1712,90,XieShenCangShenChu,YueDuShenShe,51-25,51,
2786,4786,1713|1714,90,XieShenCangShenChu,YueDuShenShe,51-26,51,
2787,4787,1715|1716,90,XieShenCangShenChu,YueDuShenShe,51-27,51,
2788,4788,1717|1718,90,XieShenCangShenChu,YueDuShenShe,51-28,51,
2789,4789,1719|1720,90,XieShenCangShenChu,YueDuShenShe,51-29,51,
2790,4790,1721|1722,90,XieShenCangShenChu,YueDuShenShe,51-30,51,5:2000006:1
2791,4791,1723|1724,90,XieShenCangShenChu,YueDuShenShe,51-31,51,
2792,4792,1725|1726,90,XieShenCangShenChu,YueDuShenShe,51-32,51,
2793,4793,1727|1728,90,XieShenCangShenChu,YueDuShenShe,51-33,51,
2794,4794,1729|1730,90,XieShenCangShenChu,YueDuShenShe,51-34,51,
2795,4795,1731|1732,90,XieShenCangShenChu,YueDuShenShe,51-35,51,
2796,4796,1733|1734,90,XieShenCangShenChu,YueDuShenShe,51-36,51,
2797,4797,1735|1736,90,XieShenCangShenChu,YueDuShenShe,51-37,51,
2798,4798,1737|1738,90,XieShenCangShenChu,YueDuShenShe,51-38,51,
2799,4799,1739|1740,90,XieShenCangShenChu,YueDuShenShe,51-39,51,
2800,4800,1741|1742,90,XieShenCangShenChu,YueDuShenShe,51-40,51,1:2:100
2801,4801,1743|1744,90,XieShenCangShenChu,YueDuShenShe,51-41,51,
2802,4802,1745|1746,90,XieShenCangShenChu,YueDuShenShe,51-42,51,
2803,4803,1747|1748,90,XieShenCangShenChu,YueDuShenShe,51-43,51,
2804,4804,1749|1750,90,XieShenCangShenChu,YueDuShenShe,51-44,51,
2805,4805,1751|1752,90,XieShenCangShenChu,YueDuShenShe,51-45,51,
2806,4806,1753|1754,90,XieShenCangShenChu,YueDuShenShe,51-46,51,
2807,4807,1755|1756,90,XieShenCangShenChu,YueDuShenShe,51-47,51,
2808,4808,1757|1758,90,XieShenCangShenChu,YueDuShenShe,51-48,51,
2809,4809,1759|1760,90,XieShenCangShenChu,YueDuShenShe,51-49,51,
2810,4810,1761|1762,90,XieShenCangShenChu,YueDuShenShe,51-50,51,5:3000027:1
2811,4811,1663|1664,90,XieShenCangShenChu,YueDuShenShe,51-51,51,
2812,4812,1665|1666,90,XieShenCangShenChu,YueDuShenShe,51-52,51,
2813,4813,1667|1668,90,XieShenCangShenChu,YueDuShenShe,51-53,51,
2814,4814,1669|1670,90,XieShenCangShenChu,YueDuShenShe,51-54,51,
2815,4815,1671|1672,90,XieShenCangShenChu,YueDuShenShe,51-55,51,
2816,4816,1673|1674,90,XieShenCangShenChu,YueDuShenShe,51-56,51,
2817,4817,1675|1676,90,XieShenCangShenChu,YueDuShenShe,51-57,51,
2818,4818,1677|1678,90,XieShenCangShenChu,YueDuShenShe,51-58,51,
2819,4819,1679|1680,90,XieShenCangShenChu,YueDuShenShe,51-59,51,
2820,4820,1681|1682,90,XieShenCangShenChu,YueDuShenShe,51-60,51,5:1000008:1
2821,4821,1683|1684,90,XieShenCangShenChu,YueDuShenShe,51-61,51,
2822,4822,1685|1686,90,XieShenCangShenChu,YueDuShenShe,51-62,51,
2823,4823,1687|1688,90,XieShenCangShenChu,YueDuShenShe,51-63,51,
2824,4824,1689|1690,90,XieShenCangShenChu,YueDuShenShe,51-64,51,
2825,4825,1691|1692,90,XieShenCangShenChu,YueDuShenShe,51-65,51,
2826,4826,1693|1694,90,XieShenCangShenChu,YueDuShenShe,51-66,51,
2827,4827,1695|1696,90,XieShenCangShenChu,YueDuShenShe,51-67,51,
2828,4828,1697|1698,90,XieShenCangShenChu,YueDuShenShe,51-68,51,
2829,4829,1699|1700,90,XieShenCangShenChu,YueDuShenShe,51-69,51,
2830,4830,1701|1702,90,XieShenCangShenChu,YueDuShenShe,51-70,51,5:3000006:100
2831,4831,1703|1704,90,XieShenCangShenChu,YueDuShenShe,51-71,51,
2832,4832,1705|1706,90,XieShenCangShenChu,YueDuShenShe,51-72,51,
2833,4833,1707|1708,90,XieShenCangShenChu,YueDuShenShe,51-73,51,
2834,4834,1709|1710,90,XieShenCangShenChu,YueDuShenShe,51-74,51,
2835,4835,1711|1712,90,XieShenCangShenChu,YueDuShenShe,51-75,51,
2836,4836,1713|1714,90,XieShenCangShenChu,YueDuShenShe,51-76,51,
2837,4837,1715|1716,90,XieShenCangShenChu,YueDuShenShe,51-77,51,
2838,4838,1717|1718,90,XieShenCangShenChu,YueDuShenShe,51-78,51,
2839,4839,1719|1720,90,XieShenCangShenChu,YueDuShenShe,51-79,51,
2840,4840,1721|1722,90,XieShenCangShenChu,YueDuShenShe,51-80,51,5:2000006:1
2841,4841,1723|1724,90,XieShenCangShenChu,YueDuShenShe,51-81,51,
2842,4842,1725|1726,90,XieShenCangShenChu,YueDuShenShe,51-82,51,
2843,4843,1727|1728,90,XieShenCangShenChu,YueDuShenShe,51-83,51,
2844,4844,1729|1730,90,XieShenCangShenChu,YueDuShenShe,51-84,51,
2845,4845,1731|1732,90,XieShenCangShenChu,YueDuShenShe,51-85,51,
2846,4846,1733|1734,90,XieShenCangShenChu,YueDuShenShe,51-86,51,
2847,4847,1735|1736,90,XieShenCangShenChu,YueDuShenShe,51-87,51,
2848,4848,1737|1738,90,XieShenCangShenChu,YueDuShenShe,51-88,51,
2849,4849,1739|1740,90,XieShenCangShenChu,YueDuShenShe,51-89,51,
2850,4850,1741|1742,90,XieShenCangShenChu,YueDuShenShe,51-90,51,1:2:100
2851,4851,1743|1744,90,XieShenCangShenChu,YueDuShenShe,51-91,51,
2852,4852,1745|1746,90,XieShenCangShenChu,YueDuShenShe,51-92,51,
2853,4853,1747|1748,90,XieShenCangShenChu,YueDuShenShe,51-93,51,
2854,4854,1749|1750,90,XieShenCangShenChu,YueDuShenShe,51-94,51,
2855,4855,1751|1752,90,XieShenCangShenChu,YueDuShenShe,51-95,51,
2856,4856,1753|1754,90,XieShenCangShenChu,YueDuShenShe,51-96,51,
2857,4857,1755|1756,90,XieShenCangShenChu,YueDuShenShe,51-97,51,
2858,4858,1757|1758,90,XieShenCangShenChu,YueDuShenShe,51-98,51,
2859,4859,1759|1760,90,XieShenCangShenChu,YueDuShenShe,51-99,51,
2860,4860,1761|1762,90,XieShenCangShenChu,YueDuShenShe,51-100,51,5:3000027:1
2861,4861,1663|1664,90,RanShaoLianYu,YueDuShenShe,52-1,52,
2862,4862,1665|1666,90,RanShaoLianYu,YueDuShenShe,52-2,52,
2863,4863,1667|1668,90,RanShaoLianYu,YueDuShenShe,52-3,52,
2864,4864,1669|1670,90,RanShaoLianYu,YueDuShenShe,52-4,52,
2865,4865,1671|1672,90,RanShaoLianYu,YueDuShenShe,52-5,52,
2866,4866,1673|1674,90,RanShaoLianYu,YueDuShenShe,52-6,52,
2867,4867,1675|1676,90,RanShaoLianYu,YueDuShenShe,52-7,52,
2868,4868,1677|1678,90,RanShaoLianYu,YueDuShenShe,52-8,52,
2869,4869,1679|1680,90,RanShaoLianYu,YueDuShenShe,52-9,52,
2870,4870,1681|1682,90,RanShaoLianYu,YueDuShenShe,52-10,52,5:3000065:1
2871,4871,1683|1684,90,RanShaoLianYu,YueDuShenShe,52-11,52,
2872,4872,1685|1686,90,RanShaoLianYu,YueDuShenShe,52-12,52,
2873,4873,1687|1688,90,RanShaoLianYu,YueDuShenShe,52-13,52,
2874,4874,1689|1690,90,RanShaoLianYu,YueDuShenShe,52-14,52,
2875,4875,1691|1692,90,RanShaoLianYu,YueDuShenShe,52-15,52,
2876,4876,1693|1694,90,RanShaoLianYu,YueDuShenShe,52-16,52,
2877,4877,1695|1696,90,RanShaoLianYu,YueDuShenShe,52-17,52,
2878,4878,1697|1698,90,RanShaoLianYu,YueDuShenShe,52-18,52,
2879,4879,1699|1700,90,RanShaoLianYu,YueDuShenShe,52-19,52,
2880,4880,1701|1702,90,RanShaoLianYu,YueDuShenShe,52-20,52,5:3000006:100
2881,4881,1703|1704,90,RanShaoLianYu,YueDuShenShe,52-21,52,
2882,4882,1705|1706,90,RanShaoLianYu,YueDuShenShe,52-22,52,
2883,4883,1707|1708,90,RanShaoLianYu,YueDuShenShe,52-23,52,
2884,4884,1709|1710,90,RanShaoLianYu,YueDuShenShe,52-24,52,
2885,4885,1711|1712,90,RanShaoLianYu,YueDuShenShe,52-25,52,
2886,4886,1713|1714,90,RanShaoLianYu,YueDuShenShe,52-26,52,
2887,4887,1715|1716,90,RanShaoLianYu,YueDuShenShe,52-27,52,
2888,4888,1717|1718,90,RanShaoLianYu,YueDuShenShe,52-28,52,
2889,4889,1719|1720,90,RanShaoLianYu,YueDuShenShe,52-29,52,
2890,4890,1721|1722,90,RanShaoLianYu,YueDuShenShe,52-30,52,5:2000006:1
2891,4891,1723|1724,90,RanShaoLianYu,YueDuShenShe,52-31,52,
2892,4892,1725|1726,90,RanShaoLianYu,YueDuShenShe,52-32,52,
2893,4893,1727|1728,90,RanShaoLianYu,YueDuShenShe,52-33,52,
2894,4894,1729|1730,90,RanShaoLianYu,YueDuShenShe,52-34,52,
2895,4895,1731|1732,90,RanShaoLianYu,YueDuShenShe,52-35,52,
2896,4896,1733|1734,90,RanShaoLianYu,YueDuShenShe,52-36,52,
2897,4897,1735|1736,90,RanShaoLianYu,YueDuShenShe,52-37,52,
2898,4898,1737|1738,90,RanShaoLianYu,YueDuShenShe,52-38,52,
2899,4899,1739|1740,90,RanShaoLianYu,YueDuShenShe,52-39,52,
2900,4900,1741|1742,90,RanShaoLianYu,YueDuShenShe,52-40,52,1:2:100
2901,4901,1743|1744,90,RanShaoLianYu,YueDuShenShe,52-41,52,
2902,4902,1745|1746,90,RanShaoLianYu,YueDuShenShe,52-42,52,
2903,4903,1747|1748,90,RanShaoLianYu,YueDuShenShe,52-43,52,
2904,4904,1749|1750,90,RanShaoLianYu,YueDuShenShe,52-44,52,
2905,4905,1751|1752,90,RanShaoLianYu,YueDuShenShe,52-45,52,
2906,4906,1753|1754,90,RanShaoLianYu,YueDuShenShe,52-46,52,
2907,4907,1755|1756,90,RanShaoLianYu,YueDuShenShe,52-47,52,
2908,4908,1757|1758,90,RanShaoLianYu,YueDuShenShe,52-48,52,
2909,4909,1759|1760,90,RanShaoLianYu,YueDuShenShe,52-49,52,
2910,4910,1761|1762,90,RanShaoLianYu,YueDuShenShe,52-50,52,5:3000027:1
2911,4911,1663|1664,90,RanShaoLianYu,YueDuShenShe,52-51,52,
2912,4912,1665|1666,90,RanShaoLianYu,YueDuShenShe,52-52,52,
2913,4913,1667|1668,90,RanShaoLianYu,YueDuShenShe,52-53,52,
2914,4914,1669|1670,90,RanShaoLianYu,YueDuShenShe,52-54,52,
2915,4915,1671|1672,90,RanShaoLianYu,YueDuShenShe,52-55,52,
2916,4916,1673|1674,90,RanShaoLianYu,YueDuShenShe,52-56,52,
2917,4917,1675|1676,90,RanShaoLianYu,YueDuShenShe,52-57,52,
2918,4918,1677|1678,90,RanShaoLianYu,YueDuShenShe,52-58,52,
2919,4919,1679|1680,90,RanShaoLianYu,YueDuShenShe,52-59,52,
2920,4920,1681|1682,90,RanShaoLianYu,YueDuShenShe,52-60,52,5:1000008:1
2921,4921,1683|1684,90,RanShaoLianYu,YueDuShenShe,52-61,52,
2922,4922,1685|1686,90,RanShaoLianYu,YueDuShenShe,52-62,52,
2923,4923,1687|1688,90,RanShaoLianYu,YueDuShenShe,52-63,52,
2924,4924,1689|1690,90,RanShaoLianYu,YueDuShenShe,52-64,52,
2925,4925,1691|1692,90,RanShaoLianYu,YueDuShenShe,52-65,52,
2926,4926,1693|1694,90,RanShaoLianYu,YueDuShenShe,52-66,52,
2927,4927,1695|1696,90,RanShaoLianYu,YueDuShenShe,52-67,52,
2928,4928,1697|1698,90,RanShaoLianYu,YueDuShenShe,52-68,52,
2929,4929,1699|1700,90,RanShaoLianYu,YueDuShenShe,52-69,52,
2930,4930,1701|1702,90,RanShaoLianYu,YueDuShenShe,52-70,52,5:3000006:100
2931,4931,1703|1704,90,RanShaoLianYu,YueDuShenShe,52-71,52,
2932,4932,1705|1706,90,RanShaoLianYu,YueDuShenShe,52-72,52,
2933,4933,1707|1708,90,RanShaoLianYu,YueDuShenShe,52-73,52,
2934,4934,1709|1710,90,RanShaoLianYu,YueDuShenShe,52-74,52,
2935,4935,1711|1712,90,RanShaoLianYu,YueDuShenShe,52-75,52,
2936,4936,1713|1714,90,RanShaoLianYu,YueDuShenShe,52-76,52,
2937,4937,1715|1716,90,RanShaoLianYu,YueDuShenShe,52-77,52,
2938,4938,1717|1718,90,RanShaoLianYu,YueDuShenShe,52-78,52,
2939,4939,1719|1720,90,RanShaoLianYu,YueDuShenShe,52-79,52,
2940,4940,1721|1722,90,RanShaoLianYu,YueDuShenShe,52-80,52,5:2000006:1
2941,4941,1723|1724,90,RanShaoLianYu,YueDuShenShe,52-81,52,
2942,4942,1725|1726,90,RanShaoLianYu,YueDuShenShe,52-82,52,
2943,4943,1727|1728,90,RanShaoLianYu,YueDuShenShe,52-83,52,
2944,4944,1729|1730,90,RanShaoLianYu,YueDuShenShe,52-84,52,
2945,4945,1731|1732,90,RanShaoLianYu,YueDuShenShe,52-85,52,
2946,4946,1733|1734,90,RanShaoLianYu,YueDuShenShe,52-86,52,
2947,4947,1735|1736,90,RanShaoLianYu,YueDuShenShe,52-87,52,
2948,4948,1737|1738,90,RanShaoLianYu,YueDuShenShe,52-88,52,
2949,4949,1739|1740,90,RanShaoLianYu,YueDuShenShe,52-89,52,
2950,4950,1741|1742,90,RanShaoLianYu,YueDuShenShe,52-90,52,1:2:100
2951,4951,1743|1744,90,RanShaoLianYu,YueDuShenShe,52-91,52,
2952,4952,1745|1746,90,RanShaoLianYu,YueDuShenShe,52-92,52,
