dialog_id,next_dialog_id,switch_id,bg,bgm,skippable,character_spine,character_review_spine,character_position,character_name,dialog,voice,text_anchor,delay
31200134,-1,,NuwaJingu,,1,SQE_UR_PLUS,HL0,1,Sim Cheong,I'm not afraid of you. This ends now!,,0,0
31200135,31200136,,NuwaJingu,,1,YXNM2,HL0,2,Izanami,What a surprise. Defeated by such weakling...,,0,0
31200136,31200137,,NuwaJingu,,1,SQE_UR_PLUS,HL0,1,Sim Cheong,You didn’t use your full strength. I can feel it…,,0,0
31200137,31200138,,NuwaJingu,,1,YXNM2,HL0,2,Izanami,Hmph… Maybe fate is on your side today. I will keep my promise and remove the curse.,,0,0
31200138,31200139,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Finally... The suffering will end for the people of Yamato!,,0,0
31200139,31200140,,NuwaJingu,,1,YXNM2,HL0,2,Izanami,"As for you, outsider, I will keep my eye on you in the future.",,0,0
31200140,31200141,,NuwaJingu,,1,YXNM2,HL0,2,Izanami,"A soul as pure as yours will surely be delicious. I look forward to the day we meet again, in the underworld, little girl.",,0,0
31200141,-1,,NuwaJingu,,1,SQE_UR_PLUS,HL0,1,Sim Cheong,...,,0,0
31300001,31300002,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Pan~do~ra!,,0,0
31300002,31300003,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Oh no! It seems trouble has come knocking at my door.,,0,0
31300003,31300004,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Who are you calling trouble?,,0,0
31300004,31300005,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"I, um... I was speaking about myself. Definitely not you... So why are you here?",,0,0
31300005,31300006,,NuwaJingu,,1,CE0,HL0,1,Chang'e,It's a disaster! Someone stole the moon!,,0,0
31300006,31300007,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Did you say the MOON was stolen? That... is quite bad.,,0,0
31300007,31300008,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"Without the moon, the tides won't change and people will suffer.",,0,0
31300008,31300009,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Do you have any clue how this happened?,,0,0
31300009,31300010,,NuwaJingu,,1,CE0,HL0,1,Chang'e,I wouldn't be here if I did. That's why I need your help.,,0,0
31300010,31300011,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"Well, if you want my help traversing the dreamland, you must pass my test.",,0,0
31300011,31300012,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Perfect. It gives me a chance to try out the new tricks Xiwangmu taught me.,,0,0
31300012,-1,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,...Are you suggesting that I'm nothing more than a punching bag?,,0,0
31300013,31300014,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"Okay okay, stop. Get your bunny off my head! It's making a nest in my hair.",,0,0
31300014,31300015,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"Hehe. Come back, Little Jade.",,0,0
31300015,31300016,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Let's see. I will use divination to find out what happened.,,0,0
31300016,31300017,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,...I saw a huge black shadow swallowing the moon.,,0,0
31300017,31300018,,NuwaJingu,,1,CE0,HL0,1,Chang'e,It's the Heavenly Dog!,,0,0
31300018,31300019,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,What's that?,,0,0
31300019,31300020,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"It's a big black dog from Chinese legends, which swallows shiny things.",,0,0
31300020,31300021,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,What does it look like? Just a big dog?,,0,0
31300021,31300022,,NuwaJingu,,1,CE0,HL0,1,Chang'e,I haven't seen it myself. I've only heard about it.,,0,0
31300022,-1,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,We should ask the knowledgable Yamato gods. Maybe they know more.,,0,0
31300023,31300024,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"Long time no see, Princess Kaguya.",,0,0
31300024,31300025,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Who's there?,,0,0
31300025,31300026,,NuwaJingu,,1,CE0,HL0,1,Chang'e,It's Chang'e. What happened to your eyes?,,0,0
31300026,31300027,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,"I can't see anything... Not the moon, nor you.",,0,0
31300027,31300028,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,This must be because of the moon's disappearance.,,0,0
31300028,31300029,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,I-... ah. Oh no! The moon demon inside me is waking up. Get away from me quickly!,,0,0
31300029,31300030,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"Calm down, there's no such thing as a moon demon. It's just another side of you, like the dark side of the moon.",,0,0
31300030,31300031,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,No... I can't control it anymore...,,0,0
31300031,-1,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Then release it. We will defeat it to save you.,,0,0
31300032,31300033,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Thank you. I feel better now.,,0,0
31300033,31300034,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,It seems the moon's disappearance really is affecting people.,,0,0
31300034,31300035,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"Princess Kaguya, your inner demon isn't gone. Without the moon, it will keep appearing.",,0,0
31300035,31300036,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,What should I do?,,0,0
31300036,31300037,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Why don't you join us to get the moon back?,,0,0
31300037,31300038,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Of course I will join you!,,0,0
31300038,31300039,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"I hate to burst your bubble, but the two of you would be nothing more than a snack for that Dog.",,0,0
31300039,31300040,,NuwaJingu,,1,CE0,HL0,1,Chang'e,What about you?,,0,0
31300040,31300041,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Me? I'm running at the first sign of danger.,,0,0
31300041,31300042,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"If you want to stand a chance, you need someone stronger.",,0,0
31300042,31300043,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"In that case, I know someone who might help.",,0,0
31300043,31300044,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Who?,,0,0
31300044,31300045,,NuwaJingu,,1,CE0,HL0,1,Chang'e,"Fire Goddess Zhu Rong! She's the Chinese Goddess of War. And most importantly, she owes me a favor.",,0,0
31300045,-1,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"Well if you're confident you can convince her, I will take you to her.",,0,0
31300046,31300047,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,Here we are. I brought you to Zhu Rong. The rest is up to you.,,0,0
31300047,31300048,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,You were looking for me?,,0,0
31300048,31300049,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,Chang'e? Why are you here?,,0,0
31300049,31300050,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Please help! The moon has disappeared!,,0,0
31300050,31300051,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,The moon disappeared? What happened?,,0,0
31300051,31300052,,NuwaJingu,,1,CE0,HL0,1,Chang'e,It was swallowed by the legendary Heavenly Dog. Please help me get it back.,,0,0
31300052,31300053,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,"I see, but... I have an appointment for a duel, so I can't come with you.",,0,0
31300053,31300054,,NuwaJingu,,1,CE0,HL0,1,Chang'e,A duel? Why?,,0,0
31300054,31300055,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,"Ugh, because I'm bored. I've been itching for a fight.",,0,0
31300055,31300056,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Then I will fight you!,,0,0
31300056,31300057,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,You? Hah!,,0,0
31300057,31300058,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Don't underestimate me and my allies.,,0,0
31300058,-1,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,I guess I could do with a warm-up.,,0,0
31300059,31300060,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,Not bad. You've improved.,,0,0
31300060,31300061,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Xiwangmu has been teaching me.,,0,0
31300061,31300062,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,"Xiwangmu has taught you some interesting moves. When I return, I'll ask her to teach me, too.",,0,0
31300062,31300063,,NuwaJingu,,1,CE0,HL0,1,Chang'e,So are you willing to look for the moon with me now?,,0,0
31300063,31300064,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,"Well since gave me a satisfying fight, I wouldn't mind stretching my legs a bit... I'm in.",,0,0
31300064,31300065,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"So where to next? Princess Kaguya, what do you know about the Heavenly Dog?",,0,0
31300065,31300066,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Not much. But I can take you to someone who is well-versed in this kind of thing.,,0,0
31300066,-1,,NuwaJingu,,1,CE0,HL0,1,Chang'e,Lead the way.,,0,0
31300067,31300068,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,What a beautiful shrine. There must be a powerful priestess living here.,,0,0
31300068,31300069,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,She is also very beautiful.,,0,0
31300069,31300070,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,"Sorry, the shrine is closed today. If you're looking for a fortune telling, please come back another day.",,0,0
31300070,31300071,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,"Amaterasu, we've come for your help.",,0,0
31300071,31300072,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,"Princess Kaguya? I'm sorry, I didn't realize it was you.",,0,0
31300072,31300073,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,What do you need my help with?,,0,0
31300073,31300074,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,The moon was swallowed by the Heavenly Dog.,,0,0
31300074,31300075,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,You mean the Heavenly Dog from Chinese legends? The one which devours the sun and moon?,,0,0
31300075,31300076,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,That's the one.,,0,0
31300076,31300077,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,"Although I have only dabbled a bit in divination, let me try find it for you.",,0,0
31300077,31300078,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,I can see... a black beast... but it's too shadowy to make out...,,0,0
31300078,31300079,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Let me try... Ah!,,0,0
31300079,31300080,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,What's wrong?,,0,0
31300080,31300081,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"Wait, don't touch her! She's been possessed by something...",,0,0
31300081,31300082,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Hmph. I came to get a look at who would dare to spy on me.,,0,0
31300082,31300083,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,"And who do I find, but Pandora. Are you helping lost children find their way again?",,0,0
31300083,31300084,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"You have me at a disadvantage. You know me, but I don't know you. Why don't you reveal yourself?",,0,0
31300084,-1,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Haha that's too boring! Instead I'm going to destroy you all using this body.,,0,0
31300085,31300086,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Stop! She's regained her sanity.,,0,0
31300086,31300087,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Ouch. What happened? And why do I feel like I was beaten up?,,0,0
31300087,31300088,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Well... Someone sneaky took over your body and we had no choice but to fight you. No choice at all...,,0,0
31300088,31300089,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Uh huh...,,0,0
31300089,31300090,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,What did you see?,,0,0
31300090,31300091,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,I saw a huge beast. I don't know how to describe it. But I did see cats surrounding it.,,0,0
31300091,31300092,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,Cats? Could it be... Nekomata? But she's too cute to do such a thing.,,0,0
31300092,-1,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Let's go ask her ourselves.,,0,0
31300093,31300094,,NuwaJingu,,1,MY0,HL0,2,Nekomata,A-meow-zing! This is so delicious.,,0,0
31300094,31300095,,NuwaJingu,,1,MY0,HL0,2,Nekomata,It's even better than dried fish. It was worth it to exchange all the offerings for this!,,0,0
31300095,31300096,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,What are you eating? Bad kitty! Give it here.,,0,0
31300096,-1,,NuwaJingu,,1,MY0,HL0,2,Nekomata,You're stealing meow food! Hiss! I won't let you!,,0,0
31300097,31300098,,NuwaJingu,,1,MY0,HL0,2,Nekomata,"Ow! Stop hitting meow! Here, here, you can have some.",,0,0
31300098,31300099,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Wait what's this!? This isn't the moon!,,0,0
31300099,31300100,,NuwaJingu,,1,MY0,HL0,2,Nekomata,What meow-n? This is octopus balls!,,0,0
31300100,31300101,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Octo- what now?,,0,0
31300101,31300102,,NuwaJingu,,1,MY0,HL0,2,Nekomata,Octopus balls! Food! Meow food!,,0,0
31300102,31300103,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,"How cute! She's protecting her food. I just wanna hug her, she's so cute!",,0,0
31300103,31300104,,NuwaJingu,,1,MY0,HL0,2,Nekomata,No hugging! Um... but you can pet meow head. Purr~fect.,,0,0
31300104,31300105,,NuwaJingu,,1,MY0,HL0,2,Nekomata,"Stealing meow food was claw-ful, but I will forgive you since you petted meow head.",,0,0
31300105,31300106,,NuwaJingu,,1,MY0,HL0,2,Nekomata,Why were you looking for meow?,,0,0
31300106,31300107,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,We're looking for a big black dog that swallowed the moon.,,0,0
31300107,31300108,,NuwaJingu,,1,MY0,HL0,2,Nekomata,"...I know I have a tail and ears, but you do realize that I'm a cat, right?",,0,0
31300108,31300109,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Well a divination revealed cats surrounding it.,,0,0
31300109,31300110,,NuwaJingu,,1,MY0,HL0,2,Nekomata,That's no reason to grab meow food.,,0,0
31300110,31300111,,NuwaJingu,,1,MY0,HL0,2,Nekomata,Hmm. I was with Ungnyeo earlier. She looks like a dog and has a big appetite.,,0,0
31300111,-1,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,"We gotta follow any and every clue. Lead the way, kitty.",,0,0
31300112,31300113,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,"Hum~hum~ Such a lovely day today. Little bees~ Come out, come out, wherever you are.",,0,0
31300113,31300114,,NuwaJingu,,1,MY0,HL0,2,Nekomata,Look! That's her.,,0,0
31300114,31300115,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,Huh!? Why are so many people here? Maybe...to steal my honey!?,,0,0
31300115,31300116,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,No! I won't let them! I'll run away.,,0,0
31300116,-1,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,"Hey, stop, don't run!",,0,0
31300117,31300118,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,Wah! Why are you chasing me?,,0,0
31300118,31300119,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Why are you running?,,0,0
31300119,31300120,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,You all look scary. I thought you wanted to steal my honey. And Pandora always brings trouble.,,0,0
31300120,31300121,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,"She looks more like a bear than a dog. Unless the moon is honey, I don't think she's the one who ate it.",,0,0
31300121,31300122,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Indeed. She doesn't look like a scary beast. She's actually really fluffy and cute!,,0,0
31300122,31300123,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,Steal the moon? Steal what moon?,,0,0
31300123,31300124,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,"The moon was swallowed by the Heavenly Dog. But none of us have seen it before, so...",,0,0
31300124,31300125,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,"I am a bear, not a dog.",,0,0
31300125,31300126,,NuwaJingu,,1,XN2,HL0,2,Ungnyeo,"If anyone could swallow the moon, it would be dragons! Only they have such a big appetite.",,0,0
31300126,31300127,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,"But aren't we looking for a dog? A bear looks a bit like a dog, but a dragon looks nothing like it.",,0,0
31300127,31300128,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Maybe the Heavenly Dog is not actually a dog. That could just be its name.,,0,0
31300128,-1,,NuwaJingu,,1,CE_UR,HL0,1,Chang'e,Hmm. That is sound logic. Then let's go find ourselves a dragon!,,0,0
31300129,31300130,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,We're now in the hunting grounds of Storm Dragon. Will we really be okay breaking in like this?,,0,0
31300130,31300131,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,Don't worry. Zhu Rong will protect us. Hehe.,,0,0
31300131,31300132,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,"I will try, but I can't guarantee anything if it gets too dangerous.",,0,0
31300132,31300133,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,It's okay. Storm Dragon is probably sleeping.,,0,0
31300133,31300134,,NuwaJingu,,1,,,2,？？？,*ROAR!!*,,0,0
31300134,31300135,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,Ahhh! What was that sound??,,0,0
31300135,-1,,NuwaJingu,,1,PDL2,HFSTS0,2,Pandora,I have a bad feeling about this... Watch out! Above us!,,0,0
31300136,31300137,,NuwaJingu,,1,LL_UR,HL0,2,Storm Dragon,You're not my usual prey... What are you doing in my hunting grounds?,,0,0
31300137,31300138,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,"Sorry, Storm Dragon. We came here in search of the moon.",,0,0
31300138,31300139,,NuwaJingu,,1,LL_UR,HL0,2,Storm Dragon,The moon?,,0,0
31300139,31300140,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,"Yes, the moon was swallowed. And we heard from a little bear that maybe a dragon ate it.",,0,0
31300140,31300141,,NuwaJingu,,1,LL_UR,HL0,2,Storm Dragon,A dragon? Eating the moon? Haha even us dragons don't have such an appetite.,,0,0
31300141,31300142,,NuwaJingu,,1,LL_UR,HL0,2,Storm Dragon,We have nothing to do with that. Maybe the moon goddess Tsukuyomi knows something.,,0,0
31300142,-1,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,"Thank you, Lady Storm.",,0,0
31300143,31300144,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,"The atmosphere here is strange, it's very cold... Like moonlight on a snowy night.",,0,0
31300144,31300145,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,That's...,,0,0
31300145,31300146,,NuwaJingu,,1,YYJZ2,HL0,2,Tsukuyomi,...,,0,0
31300146,31300147,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,I don't think she's here to have a nice chat with us.,,0,0
31300147,-1,,NuwaJingu,,1,HSZR2,HFSTS0,2,Zhu Rong,Watch out! She's possessed!,,0,0
31300148,31300149,,NuwaJingu,,1,YYJZ2,HL0,2,Tsukuyomi,Thank you for bringing me back to my senses.,,0,0
31300149,31300150,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,"Tsukuyomi, what happened to you?",,0,0
31300150,31300151,,NuwaJingu,,1,YYJZ2,HL0,2,Tsukuyomi,"Without the light of the moon, my heart was consumed by darkness.",,0,0
31300151,31300152,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,Do you know who stole the moon? Was it really the Heavenly Dog?,,0,0
31300152,31300153,,NuwaJingu,,1,YYJZ2,HL0,2,Tsukuyomi,"Unfortunately I don't know, Chang'e.",,0,0
31300153,31300154,,NuwaJingu,,1,YYJZ2,HL0,2,Tsukuyomi,But if it's a dog that swallowed the moon... maybe... Anubis?,,0,0
31300154,31300155,,NuwaJingu,,1,HYJ0,HFSTS0,2,Princess Kaguya,The Egyptian Goddess of the Underworld? But isn't she the Jackal Goddess?,,0,0
31300155,-1,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,Jackals are just desert dogs!,,0,0
31300156,31300157,,NuwaJingu,,1,ANBS0,HFSTS0,2,Anubis,Sniff sniff~ You don't smell dead. Why have the living come to see me?,,0,0
31300157,31300158,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,"Chang'e, she doesn't look like the beast I saw.",,0,0
31300158,31300159,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,What is different?,,0,0
31300159,31300160,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,She looks... kind of cute...,,0,0
31300160,31300161,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,...I see what you mean.,,0,0
31300161,31300162,,NuwaJingu,,1,ANBS0,HFSTS0,2,Anubis,What are you mumbling about over there?,,0,0
31300162,31300163,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,We're here to find the moon. It was swallowed by the Heavenly Dog.,,0,0
31300163,31300164,,NuwaJingu,,1,ANBS0,HFSTS0,2,Anubis,The Heavenly Dog? Are you saying I look like a dog? And swallowed the moon?,,0,0
31300164,31300165,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,"Well, it's hard to say...",,0,0
31300165,31300166,,NuwaJingu,,1,TZDS3,MJL0,2,Amaterasu,Really hard...,,0,0
31300166,31300167,,NuwaJingu,,1,ANBS0,HFSTS0,2,Anubis,How rude!,,0,0
31300167,31300168,,NuwaJingu,,1,ANBS0,HFSTS0,2,Anubis,I will teach you some manners.,,0,0
31300168,-1,,NuwaJingu,,1,CE_UR_PLUS,HL0,1,Chang'e,I'm going to make you spit out the moon!,,0,0
31300169,31300170,,NuwaJingu,,0,ANBS0,HFSTS0,2,Anubis,"Well? If you want to fight more, I will let the dogs out!",,0,0
31300170,31300171,,NuwaJingu,,0,CE_UR_PLUS,HL0,1,Chang'e,"Alright, alright. I believe you, you didn't swallow the moon.",,0,0
