id,team,super_awake_arr,show_hero
694,2039:1:5:5|2068:1:5:5|2049:1:5:5|2063:1:5:5|2053:1:5:5|2050:1:5:5|2055:1:5:5|1001:0:38|2051:1:5:5|2047:1:5:5|2037:1:5:5|2054:1:5:5,0|0|0|0|0|0|0|0|0|0|0|0,1
695,2050:1:5:5|2063:1:5:5|2039:1:5:5|2055:1:5:5|2053:1:5:5|2049:1:5:5|2068:1:5:5|2047:1:5:5|2051:1:5:5|1001:0:38|2037:1:5:5|2054:1:5:5,0|0|0|0|0|0|0|0|0|0|0|0,1
696,2047:1:5:5|2039:1:5:5|2050:1:5:5|2055:1:5:5|2053:1:5:5|2049:1:5:5|2063:1:5:5|2068:1:5:5|2051:1:5:5|1001:0:38|2037:1:5:5|2054:1:5:5,0|0|0|0|0|0|0|0|0|0|0|0,1
697,2047:1:5:5|2053:1:5:5|2068:1:5:5|2039:1:5:5|2049:1:5:5|2055:1:5:5|2050:1:5:5|2037:1:5:5|2063:1:5:5|2057:1:5:5|2054:1:5:5|1001:0:38,0|0|0|0|0|0|0|0|0|0|0|0,1
698,2039:1:5:5|2047:1:5:5|2063:1:5:5|2057:1:5:5|2037:1:5:5|2051:1:5:5|1001:0:38|2054:1:5:5|2053:1:5:5|2049:1:5:5|2050:1:5:5|2055:1:5:5,0|0|0|0|0|0|0|0|0|0|0|0,1
699,2039:1:5:5|2053:1:5:5|2049:1:5:5|2050:1:5:5|2063:1:5:5|2055:1:5:5|2068:1:5:5|2047:1:5:5|2051:1:5:5|1001:0:38|2037:1:5:5|2054:1:5:5,0|0|0|0|0|0|0|0|0|0|0|0,1
700,2050:1:5:5|2063:1:5:5|2039:1:5:5|2055:1:5:5|2053:1:5:5|2049:1:5:5|2068:1:5:5|2047:1:5:5|2051:1:5:5|1001:0:38|2037:1:5:5|2054:1:5:5,0|0|0|0|0|0|0|0|0|0|0|0,2
701,2039:1:5:5|2053:1:5:5|1001:0:38|2082:1:5:5|2063:1:5:5|2055:1:5:5|2037:1:5:5|2071:1:5:5|2049:1:5:5|2047:1:5:5|2054:1:5:5|2068:1:5:5,1|1|1|2|2|1|1|2|1|1|1|1,1
702,1001:0:38|2039:1:5:5|2037:1:5:5|2047:1:5:5|2049:1:5:5|2050:1:5:5|2053:1:5:5|2063:1:5:5|2065:1:5:5|2076:1:5:5|2081:1:5:5|2051:1:5:5,2|1|1|1|2|1|1|1|2|1|2|1,1
703,2050:1:5:5|2047:1:5:5|2039:1:5:5|2049:1:5:5|2037:1:5:5|2081:1:5:5|1001:0:38|2053:1:5:5|2076:1:5:5|2051:1:5:5|2060:1:5:5|2065:1:5:5,1|2|2|2|1|1|1|2|1|1|1|1,1
704,2037:1:5:5|2039:1:5:5|2053:1:5:5|2055:1:5:5|2063:1:5:5|2081:1:5:5|2047:1:5:5|1001:0:38|2068:1:5:5|2071:1:5:5|2054:1:5:5|2049:1:5:5,1|1|1|2|2|2|2|1|2|1|1|1,1
705,2039:1:5:5|2053:1:5:5|2047:1:5:5|2071:1:5:5|2063:1:5:5|2081:1:5:5|2050:1:5:5|2055:1:5:5|2049:1:5:5|1001:0:38|2056:1:5:5|2068:1:5:5,2|2|1|1|2|2|1|1|1|1|2|1,1
706,2039:1:5:5|2053:1:5:5|2049:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|1001:0:38|2054:1:5:5|2050:1:5:5|2055:1:5:5|2047:1:5:5|2067:1:5:5,2|1|1|1|1|2|1|2|2|2|1|1,1
707,2047:1:5:5|2039:1:5:5|2053:1:5:5|2050:1:5:5|2081:1:5:5|1001:0:38|2063:1:5:5|2071:1:5:5|2068:1:5:5|2054:1:5:5|2049:1:5:5|2037:1:5:5,1|1|2|1|2|2|1|1|1|2|2|1,1
708,2050:1:5:5|2039:1:5:5|2054:1:5:5|2068:1:5:5|2081:1:5:5|2053:1:5:5|1001:0:38|2063:1:5:5|2049:1:5:5|2047:1:5:5|2051:1:5:5|2037:1:5:5,2|1|1|1|2|2|1|1|2|2|1|1,1
709,1001:0:38|2039:1:5:5|2050:1:5:5|2063:1:5:5|2068:1:5:5|2047:1:5:5|2049:1:5:5|2037:1:5:5|2053:1:5:5|2054:1:5:5|2081:1:5:5|2076:1:5:5,2|2|1|2|1|2|1|1|1|2|1|2,1
710,2050:1:5:5|2039:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|2053:1:5:5|2047:1:5:5|2049:1:5:5|1001:0:38|2054:1:5:5|2037:1:5:5|2055:1:5:5,1|2|2|1|1|1|2|2|2|1|1|2,2
711,2047:1:5:5|2039:1:5:5|2053:1:5:5|2050:1:5:5|2049:1:5:5|1001:0:38|2037:1:5:5|2051:1:5:5|2055:1:5:5|2056:1:5:5|2071:1:5:5|2078:1:5:5,2|1|2|1|2|2|2|2|1|3|1|1,1
712,2047:1:5:5|2039:1:5:5|2053:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|2082:1:5:5|2055:1:5:5|1001:0:38|2049:1:5:5|2071:1:5:5|2054:1:5:5,2|3|2|1|1|2|2|1|1|2|1|3,1
713,2039:1:5:5|2053:1:5:5|2063:1:5:5|2047:1:5:5|2081:1:5:5|2051:1:5:5|2050:1:5:5|2055:1:5:5|2037:1:5:5|2071:1:5:5|1001:0:38|2068:1:5:5,3|1|3|1|2|1|2|2|2|3|1|1,1
714,2047:1:5:5|2039:1:5:5|2053:1:5:5|1001:0:38|2063:1:5:5|2081:1:5:5|2055:1:5:5|2068:1:5:5|2071:1:5:5|2050:1:5:5|2049:1:5:5|2054:1:5:5,2|3|2|1|3|1|3|2|3|1|1|2,1
715,2063:1:5:5|2039:1:5:5|2053:1:5:5|2037:1:5:5|1001:0:38|2081:1:5:5|2047:1:5:5|2049:1:5:5|2050:1:5:5|2055:1:5:5|2068:1:5:5|2071:1:5:5,3|2|2|2|1|3|3|2|1|3|1|2,1
716,2039:1:5:5|2053:1:5:5|2047:1:5:5|2063:1:5:5|1001:0:38|2081:1:5:5|2071:1:5:5|2068:1:5:5|2082:1:5:5|2055:1:5:5|2054:1:5:5|2049:1:5:5,2|2|2|2|1|2|3|1|2|1|3|3,1
717,2047:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2055:1:5:5|2081:1:5:5|2050:1:5:5|2051:1:5:5|2049:1:5:5|2071:1:5:5|2068:1:5:5|1001:0:38,2|2|1|2|3|3|1|2|2|3|2|1,1
718,2039:1:5:5|2053:1:5:5|2051:1:5:5|2063:1:5:5|2081:1:5:5|2047:1:5:5|1001:0:38|2068:1:5:5|2067:1:5:5|2050:1:5:5|2055:1:5:5|2049:1:5:5,1|3|1|2|1|3|2|2|3|2|3|2,1
719,2039:1:5:5|2047:1:5:5|2068:1:5:5|2051:1:5:5|2063:1:5:5|2081:1:5:5|2050:1:5:5|2067:1:5:5|2055:1:5:5|1001:0:38|2071:1:5:5|2053:1:5:5,2|2|1|3|2|3|2|2|2|3|3|1,1
720,2039:1:5:5|2063:1:5:5|2068:1:5:5|2053:1:5:5|2055:1:5:5|2081:1:5:5|2050:1:5:5|2071:1:5:5|2049:1:5:5|2047:1:5:5|2051:1:5:5|1001:0:38,2|3|2|3|1|1|3|2|3|2|2|2,2
721,2081:1:5:5|2039:1:5:5|2082:1:5:5|2053:1:5:5|2047:1:5:5|1001:0:38|2049:1:5:5|2037:1:5:5|2068:1:5:5|2054:1:5:5|2063:1:5:5|2071:1:5:5,2|2|2|2|2|2|3|2|2|3|3|3,1
722,2039:1:5:5|2053:1:5:5|2047:1:5:5|2050:1:5:5|2063:1:5:5|2055:1:5:5|2081:1:5:5|2051:1:5:5|2049:1:5:5|2071:1:5:5|1001:0:38|2068:1:5:5,3|2|2|2|3|2|2|3|3|2|3|2,1
723,2050:1:5:5|2055:1:5:5|2039:1:5:5|2053:1:5:5|2081:1:5:5|2063:1:5:5|2047:1:5:5|1001:0:38|2069:1:5:5|2068:1:5:5|2071:1:5:5|2049:1:5:5,2|3|3|2|3|2|2|2|3|3|2|2,1
724,2047:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2055:1:5:5|2081:1:5:5|2050:1:5:5|1001:0:38|2068:1:5:5|2049:1:5:5|2054:1:5:5|2051:1:5:5,3|3|3|2|2|3|2|2|2|2|2|2,1
725,2063:1:5:5|2051:1:5:5|2039:1:5:5|2053:1:5:5|2049:1:5:5|2081:1:5:5|1001:0:38|2055:1:5:5|2047:1:5:5|2071:1:5:5|2068:1:5:5|2056:1:5:5,2|2|2|2|3|2|2|3|2|3|3|2,1
726,2037:1:5:5|2039:1:5:5|2053:1:5:5|2082:1:5:5|2047:1:5:5|2068:1:5:5|2063:1:5:5|2071:1:5:5|2057:1:5:5|2081:1:5:5|2055:1:5:5|1001:0:38,2|3|2|3|2|2|2|3|3|2|3|2,1
727,2050:1:5:5|2055:1:5:5|2081:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2047:1:5:5|1001:0:38|2068:1:5:5|2071:1:5:5|2049:1:5:5|2037:1:5:5,3|2|3|2|2|3|3|3|2|2|2|2,1
728,2039:1:5:5|2053:1:5:5|2037:1:5:5|2047:1:5:5|2063:1:5:5|2081:1:5:5|2055:1:5:5|2050:1:5:5|2071:1:5:5|1001:0:38|2049:1:5:5|2068:1:5:5,2|3|2|2|2|3|2|2|3|3|2|3,1
729,2039:1:5:5|2053:1:5:5|2050:1:5:5|2047:1:5:5|1001:0:38|2049:1:5:5|2068:1:5:5|2054:1:5:5|2037:1:5:5|2063:1:5:5|2071:1:5:5|2081:1:5:5,3|2|3|2|3|2|2|2|2|2|3|3,1
730,2047:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2055:1:5:5|2081:1:5:5|2068:1:5:5|2037:1:5:5|2049:1:5:5|2050:1:5:5|2071:1:5:5|1001:0:38,3|3|2|2|3|2|3|2|3|2|3|2,2
731,2050:1:5:5|2047:1:5:5|2039:1:5:5|2081:1:5:5|2067:1:5:5|2053:1:5:5|2063:1:5:5|2068:1:5:5|2055:1:5:5|2049:1:5:5|1001:0:38|2037:1:5:5,2|4|2|2|2|3|3|4|3|3|2|2,1
732,2047:1:5:5|2039:1:5:5|2053:1:5:5|2050:1:5:5|2081:1:5:5|1001:0:38|2063:1:5:5|2071:1:5:5|2068:1:5:5|2054:1:5:5|2049:1:5:5|2037:1:5:5,2|4|2|2|3|3|4|3|2|2|2|2,1
733,2039:1:5:5|2053:1:5:5|2063:1:5:5|2067:1:5:5|2065:1:5:5|2081:1:5:5|2051:1:5:5|2047:1:5:5|1001:0:38|2068:1:5:5|2055:1:5:5|2082:1:5:5,3|4|3|2|2|2|2|3|4|2|2|4,1
734,2039:1:5:5|2053:1:5:5|2067:1:5:5|2055:1:5:5|2081:1:5:5|2056:1:5:5|2037:1:5:5|2050:1:5:5|2063:1:5:5|2049:1:5:5|2057:1:5:5|1001:0:38,3|2|4|4|3|2|3|3|2|2|4|2,1
735,2047:1:5:5|2039:1:5:5|2054:1:5:5|1001:0:38|2049:1:5:5|2053:1:5:5|2081:1:5:5|2068:1:5:5|2037:1:5:5|2065:1:5:5|2063:1:5:5|2055:1:5:5,2|2|2|2|4|3|3|4|3|2|3|4,1
736,2039:1:5:5|2053:1:5:5|1001:0:38|2047:1:5:5|2063:1:5:5|2081:1:5:5|2049:1:5:5|2050:1:5:5|2055:1:5:5|2067:1:5:5|2037:1:5:5|2068:1:5:5,3|2|3|4|2|3|3|2|4|2|2|4,1
737,2039:1:5:5|2047:1:5:5|2068:1:5:5|2063:1:5:5|1001:0:38|2081:1:5:5|2053:1:5:5|2082:1:5:5|2055:1:5:5|2054:1:5:5|2071:1:5:5|2049:1:5:5,2|2|4|3|2|3|3|4|4|2|2|3,1
738,2055:1:5:5|2054:1:5:5|2039:1:5:5|2053:1:5:5|2047:1:5:5|2081:1:5:5|2063:1:5:5|1001:0:38|2068:1:5:5|2049:1:5:5|2069:1:5:5|2051:1:5:5,3|3|2|4|2|4|3|4|3|2|4|2,1
739,2039:1:5:5|2053:1:5:5|2047:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|2050:1:5:5|2055:1:5:5|2049:1:5:5|1001:0:38|2071:1:5:5|2054:1:5:5,4|2|2|3|4|2|4|3|3|4|3|2,1
740,1001:0:38|2053:1:5:5|2056:1:5:5|2039:1:5:5|2037:1:5:5|2055:1:5:5|2076:1:5:5|2047:1:5:5|2049:1:5:5|2050:1:5:5|2065:1:5:5|2077:1:5:5,4|4|3|2|4|3|3|2|3|2|4|3,2
741,2039:1:5:5|2071:1:5:5|2047:1:5:5|2053:1:5:5|2063:1:5:5|2081:1:5:5|2050:1:5:5|2049:1:5:5|2068:1:5:5|2055:1:5:5|2037:1:5:5|1001:0:38,3|4|3|4|3|4|3|3|3|3|3|3,1
742,2047:1:5:5|2050:1:5:5|2039:1:5:5|2053:1:5:5|2049:1:5:5|2081:1:5:5|1001:0:38|2063:1:5:5|2068:1:5:5|2055:1:5:5|2051:1:5:5|2037:1:5:5,4|3|4|3|4|3|3|3|4|3|3|3,1
743,2047:1:5:5|2039:1:5:5|2053:1:5:5|2068:1:5:5|2081:1:5:5|2063:1:5:5|2055:1:5:5|2037:1:5:5|2082:1:5:5|2051:1:5:5|1001:0:38|2067:1:5:5,3|3|3|3|4|3|4|4|3|3|3|4,1
744,2039:1:5:5|2067:1:5:5|2047:1:5:5|2063:1:5:5|2081:1:5:5|2051:1:5:5|1001:0:38|2055:1:5:5|2065:1:5:5|2053:1:5:5|2050:1:5:5|2037:1:5:5,3|3|4|3|4|4|4|3|3|3|3|4,1
745,2047:1:5:5|2039:1:5:5|2054:1:5:5|2068:1:5:5|1001:0:38|2053:1:5:5|2049:1:5:5|2037:1:5:5|2081:1:5:5|2050:1:5:5|2063:1:5:5|2071:1:5:5,4|3|4|3|3|3|3|4|4|3|3|4,1
746,2039:1:5:5|2053:1:5:5|2055:1:5:5|2063:1:5:5|2049:1:5:5|2081:1:5:5|2050:1:5:5|1001:0:38|2051:1:5:5|2068:1:5:5|2037:1:5:5|2047:1:5:5,4|3|4|4|3|3|4|3|3|3|3|4,1
747,2039:1:5:5|2047:1:5:5|2049:1:5:5|2063:1:5:5|2065:1:5:5|2081:1:5:5|2054:1:5:5|2053:1:5:5|1001:0:38|2057:1:5:5|2055:1:5:5|2056:1:5:5,3|3|4|3|3|4|4|3|3|4|3|4,1
748,2039:1:5:5|2063:1:5:5|2053:1:5:5|2050:1:5:5|2055:1:5:5|2081:1:5:5|2047:1:5:5|2071:1:5:5|2049:1:5:5|2054:1:5:5|2037:1:5:5|1001:0:38,4|4|3|3|4|3|3|3|4|4|4|3,1
749,2047:1:5:5|2039:1:5:5|2053:1:5:5|2049:1:5:5|2081:1:5:5|2063:1:5:5|2050:1:5:5|2068:1:5:5|2037:1:5:5|2051:1:5:5|2054:1:5:5|1001:0:38,4|4|3|3|3|4|3|4|3|3|4|4,1
750,2039:1:5:5|2053:1:5:5|2060:1:5:5|2063:1:5:5|2051:1:5:5|2081:1:5:5|2047:1:5:5|2068:1:5:5|2071:1:5:5|1001:0:38|2082:1:5:5|2049:1:5:5,4|4|3|3|3|4|3|3|4|3|4|4,2
751,2039:1:5:5|2068:1:5:5|2067:1:5:5|2063:1:5:5|2053:1:5:5|2081:1:5:5|2051:1:5:5|2037:1:5:5|2056:1:5:5|2055:1:5:5|2047:1:5:5|1001:0:38,4|4|3|4|3|5|3|3|4|4|3|4,1
752,2047:1:5:5|2039:1:5:5|2063:1:5:5|2053:1:5:5|2065:1:5:5|2081:1:5:5|2051:1:5:5|2067:1:5:5|1001:0:38|2037:1:5:5|2049:1:5:5|2055:1:5:5,4|3|4|5|3|3|4|3|5|4|3|4,1
753,2047:1:5:5|2039:1:5:5|2037:1:5:5|2053:1:5:5|1001:0:38|2081:1:5:5|2063:1:5:5|2068:1:5:5|2050:1:5:5|2049:1:5:5|2054:1:5:5|2076:1:5:5,5|3|3|4|5|4|3|3|3|4|4|4,1
754,2039:1:5:5|2047:1:5:5|2082:1:5:5|2067:1:5:5|2065:1:5:5|2081:1:5:5|2037:1:5:5|2063:1:5:5|2053:1:5:5|2049:1:5:5|1001:0:38|2051:1:5:5,5|4|4|5|4|3|4|4|5|3|3|4,1
755,2047:1:5:5|2039:1:5:5|2081:1:5:5|2053:1:5:5|2063:1:5:5|2049:1:5:5|2050:1:5:5|2037:1:5:5|1001:0:38|2051:1:5:5|2068:1:5:5|2054:1:5:5,4|4|5|4|4|5|5|4|3|3|3|3,1
756,2039:1:5:5|2053:1:5:5|2047:1:5:5|2071:1:5:5|2063:1:5:5|2081:1:5:5|1001:0:38|2068:1:5:5|2050:1:5:5|2055:1:5:5|2049:1:5:5|2054:1:5:5,4|3|3|4|5|3|3|5|4|5|4|4,1
757,2047:1:5:5|2039:1:5:5|2068:1:5:5|2053:1:5:5|2063:1:5:5|2081:1:5:5|2051:1:5:5|2055:1:5:5|2065:1:5:5|1001:0:38|2049:1:5:5|2050:1:5:5,3|3|3|4|4|3|5|5|5|4|4|5,1
758,2051:1:5:5|2047:1:5:5|2039:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|2053:1:5:5|2057:1:5:5|2065:1:5:5|1001:0:38|2050:1:5:5|2055:1:5:5,4|4|5|5|4|3|5|3|3|4|5|3,1
759,2047:1:5:5|2039:1:5:5|2053:1:5:5|2065:1:5:5|2081:1:5:5|2063:1:5:5|2067:1:5:5|1001:0:38|2082:1:5:5|2055:1:5:5|2049:1:5:5|2051:1:5:5,4|3|3|5|5|3|4|5|4|5|3|4,1
760,2047:1:5:5|2039:1:5:5|2053:1:5:5|2065:1:5:5|2081:1:5:5|2063:1:5:5|2067:1:5:5|1001:0:38|2049:1:5:5|2050:1:5:5|2055:1:5:5|2051:1:5:5,3|5|5|3|5|5|4|4|4|3|3|4,2
761,2039:1:5:5|2050:1:5:5|2037:1:5:5|2063:1:5:5|2053:1:5:5|2081:1:5:5|2055:1:5:5|1001:0:38|2071:1:5:5|2068:1:5:5|2047:1:5:5|2049:1:5:5,4|4|4|4|5|5|5|4|4|4|4|4,1
762,2068:1:5:5|2039:1:5:5|2053:1:5:5|2047:1:5:5|1001:0:38|2050:1:5:5|2049:1:5:5|2054:1:5:5|2081:1:5:5|2037:1:5:5|2063:1:5:5|2071:1:5:5,5|4|4|5|4|4|4|4|4|5|4|4,1
763,2047:1:5:5|2039:1:5:5|2053:1:5:5|2065:1:5:5|2063:1:5:5|2081:1:5:5|2068:1:5:5|2051:1:5:5|1001:0:38|2049:1:5:5|2055:1:5:5|2082:1:5:5,4|4|5|4|4|5|5|4|4|4|5|4,1
764,2039:1:5:5|2053:1:5:5|2067:1:5:5|2047:1:5:5|2055:1:5:5|2081:1:5:5|2050:1:5:5|1001:0:38|2037:1:5:5|2051:1:5:5|2063:1:5:5|2068:1:5:5,4|4|5|5|4|4|4|4|5|4|4|5,1
765,2039:1:5:5|2065:1:5:5|2067:1:5:5|2063:1:5:5|2081:1:5:5|2047:1:5:5|2055:1:5:5|2068:1:5:5|2071:1:5:5|2054:1:5:5|2069:1:5:5|1001:0:38,5|5|4|5|4|5|4|4|4|5|4|4,1
766,2050:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2055:1:5:5|2081:1:5:5|2047:1:5:5|1001:0:38|2071:1:5:5|2049:1:5:5|2056:1:5:5|2037:1:5:5,5|4|4|4|5|4|5|5|4|4|4|5,1
767,2047:1:5:5|2068:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2050:1:5:5|2081:1:5:5|2067:1:5:5|2055:1:5:5|1001:0:38|2051:1:5:5|2049:1:5:5,4|4|5|5|4|4|5|4|4|5|5|4,1
768,2039:1:5:5|2047:1:5:5|2068:1:5:5|2053:1:5:5|2081:1:5:5|2063:1:5:5|2055:1:5:5|1001:0:38|2050:1:5:5|2071:1:5:5|2037:1:5:5|2049:1:5:5,4|4|4|4|5|5|5|4|5|5|4|4,1
769,2047:1:5:5|2039:1:5:5|2063:1:5:5|2053:1:5:5|2081:1:5:5|2067:1:5:5|2050:1:5:5|2055:1:5:5|2037:1:5:5|2049:1:5:5|2051:1:5:5|1001:0:38,5|4|4|4|5|5|5|4|5|4|4|4,1
770,2039:1:5:5|2047:1:5:5|2068:1:5:5|2053:1:5:5|2063:1:5:5|2081:1:5:5|2082:1:5:5|2037:1:5:5|2055:1:5:5|2051:1:5:5|2049:1:5:5|1001:0:38,5|5|5|4|4|4|5|4|5|4|4|4,2
771,2039:1:5:5|2053:1:5:5|2065:1:5:5|2047:1:5:5|2063:1:5:5|2081:1:5:5|2057:1:5:5|2051:1:5:5|2068:1:5:5|1001:0:38|2050:1:5:5|2055:1:5:5,5|4|4|4|4|5|5|5|4|5|5|4,1
772,2047:1:5:5|2039:1:5:5|2068:1:5:5|2065:1:5:5|2063:1:5:5|2081:1:5:5|2050:1:5:5|2049:1:5:5|2054:1:5:5|2053:1:5:5|2055:1:5:5|1001:0:38,4|5|5|4|5|5|5|4|4|4|5|4,1
773,2039:1:5:5|2051:1:5:5|2068:1:5:5|2047:1:5:5|2081:1:5:5|2063:1:5:5|2053:1:5:5|1001:0:38|2057:1:5:5|2050:1:5:5|2055:1:5:5|2049:1:5:5,5|4|5|4|5|4|4|4|4|5|5|5,1
774,2047:1:5:5|2039:1:5:5|2063:1:5:5|2068:1:5:5|2053:1:5:5|2081:1:5:5|2050:1:5:5|2055:1:5:5|2067:1:5:5|2049:1:5:5|2051:1:5:5|1001:0:38,5|5|4|5|4|5|4|5|5|4|5|4,1
775,2050:1:5:5|2039:1:5:5|2053:1:5:5|2047:1:5:5|2063:1:5:5|2081:1:5:5|2049:1:5:5|2068:1:5:5|2055:1:5:5|1001:0:38|2071:1:5:5|2051:1:5:5,5|4|4|5|5|4|5|4|4|5|5|5,1
776,2047:1:5:5|2039:1:5:5|2068:1:5:5|2051:1:5:5|1001:0:38|2081:1:5:5|2067:1:5:5|2053:1:5:5|2063:1:5:5|2055:1:5:5|2050:1:5:5|2037:1:5:5,4|5|4|5|5|5|4|4|5|5|4|5,1
777,2047:1:5:5|2063:1:5:5|2055:1:5:5|2039:1:5:5|2081:1:5:5|2053:1:5:5|2082:1:5:5|2049:1:5:5|2071:1:5:5|2054:1:5:5|2073:1:5:5|2068:1:5:5,5|5|5|5|4|4|4|5|4|5|5|5,1
778,2047:1:5:5|2063:1:5:5|2039:1:5:5|2053:1:5:5|2055:1:5:5|1001:0:38|2081:1:5:5|2050:1:5:5|2067:1:5:5|2051:1:5:5|2056:1:5:5|2049:1:5:5,5|5|5|4|5|5|5|5|5|4|4|4,1
779,2039:1:5:5|2050:1:5:5|2047:1:5:5|2055:1:5:5|2063:1:5:5|2081:1:5:5|2053:1:5:5|1001:0:38|2057:1:5:5|2049:1:5:5|2051:1:5:5|2067:1:5:5,5|5|5|5|4|5|5|4|5|5|4|5,1
780,2039:1:5:5|2053:1:5:5|2037:1:5:5|2047:1:5:5|2055:1:5:5|2081:1:5:5|2050:1:5:5|2071:1:5:5|2068:1:5:5|1001:0:38|2063:1:5:5|2049:1:5:5,5|5|5|5|4|5|5|5|5|4|5|4,2
781,2039:1:5:5|2037:1:5:5|2053:1:5:5|2063:1:5:5|1001:0:38|2081:1:5:5|2047:1:5:5|2051:1:5:5|2049:1:5:5|2068:1:5:5|2054:1:5:5|2050:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
782,2039:1:5:5|2053:1:5:5|2047:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|2051:1:5:5|2065:1:5:5|2055:1:5:5|1001:0:38|2049:1:5:5|2050:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
783,2047:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|2081:1:5:5|2055:1:5:5|1001:0:38|2050:1:5:5|2068:1:5:5|2049:1:5:5|2051:1:5:5|2071:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
784,2047:1:5:5|2039:1:5:5|2063:1:5:5|2068:1:5:5|2081:1:5:5|2056:1:5:5|1001:0:38|2051:1:5:5|2082:1:5:5|2055:1:5:5|2053:1:5:5|2071:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
785,2039:1:5:5|2063:1:5:5|2055:1:5:5|2050:1:5:5|2068:1:5:5|2047:1:5:5|1001:0:38|2071:1:5:5|2054:1:5:5|2053:1:5:5|2056:1:5:5|2037:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
786,2039:1:5:5|2067:1:5:5|2056:1:5:5|2047:1:5:5|2063:1:5:5|2081:1:5:5|1001:0:38|2051:1:5:5|2053:1:5:5|2065:1:5:5|2050:1:5:5|2037:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
787,2050:1:5:5|2055:1:5:5|2047:1:5:5|2039:1:5:5|2053:1:5:5|2063:1:5:5|1001:0:38|2068:1:5:5|2073:1:5:5|2037:1:5:5|2049:1:5:5|2057:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
788,2050:1:5:5|2039:1:5:5|2053:1:5:5|2054:1:5:5|1001:0:38|2081:1:5:5|2049:1:5:5|2037:1:5:5|2068:1:5:5|2047:1:5:5|2063:1:5:5|2071:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
789,2047:1:5:5|2039:1:5:5|2053:1:5:5|2049:1:5:5|2081:1:5:5|2063:1:5:5|2082:1:5:5|1001:0:38|2068:1:5:5|2054:1:5:5|2071:1:5:5|2055:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
790,2039:1:5:5|2050:1:5:5|2037:1:5:5|2065:1:5:5|2063:1:5:5|2081:1:5:5|2067:1:5:5|2051:1:5:5|2047:1:5:5|1001:0:38|2053:1:5:5|2049:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,2
791,2039:1:5:5|2053:1:5:5|2068:1:5:5|2047:1:5:5|2063:1:5:5|2081:1:5:5|1001:0:38|2050:1:5:5|2055:1:5:5|2071:1:5:5|2037:1:5:5|2049:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
792,2039:1:5:5|2053:1:5:5|2068:1:5:5|2047:1:5:5|2081:1:5:5|2063:1:5:5|2051:1:5:5|2055:1:5:5|2050:1:5:5|1001:0:38|2049:1:5:5|2067:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
793,2047:1:5:5|2039:1:5:5|2063:1:5:5|2053:1:5:5|2057:1:5:5|2051:1:5:5|2054:1:5:5|2050:1:5:5|2049:1:5:5|2055:1:5:5|2037:1:5:5|1001:0:38,5|5|5|5|5|5|5|5|5|5|5|5,1
794,2039:1:5:5|2053:1:5:5|2047:1:5:5|2071:1:5:5|1001:0:38|2081:1:5:5|2049:1:5:5|2068:1:5:5|2063:1:5:5|2054:1:5:5|2050:1:5:5|2037:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
795,2039:1:5:5|2047:1:5:5|2055:1:5:5|2063:1:5:5|2053:1:5:5|2081:1:5:5|2068:1:5:5|1001:0:38|2037:1:5:5|2071:1:5:5|2054:1:5:5|2049:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
796,2039:1:5:5|2047:1:5:5|2068:1:5:5|2063:1:5:5|2081:1:5:5|2051:1:5:5|2053:1:5:5|2055:1:5:5|1001:0:38|2071:1:5:5|2067:1:5:5|2049:1:5:5,5|5|5|5|5|5|5|5|5|5|5|5,1
797,2039:1:5:5|2047:1:5:5|2082:1:5:5|2053:1:5:5|2063:1:5:5|2081:1:5:5|2049:1:5:5|2037:1:5:5|2068:1:5:5|2055:1:5:5|2071:1:5:5|1001:0:38,5|5|5|5|5|5|5|5|5|5|5|5,1
